ACCIDENT_DATE,ACCIDENT_NO,ACCIDENT_TIME,ACCIDENT_TYPE,ALCOHOLTIME,ALCOHOL_RELATED,BICYCLIST,DAY_OF_WEEK,DCA_CODE,DEG_URBAN_ALL,DEG_URBAN_NAME,DRIVER,FATALITY,FEMALES,HEAVYVEHICLE,HIT_RUN_FLAG,INJ_OR_FATAL,LATITUDE,LGA_NAME,LGA_NAME_ALL,LIGHT_CONDITION,LONGITUDE,MALES,MOTORCYCLE,MOTORIST,NODE_TYPE,NONINJURED,NO_OF_VEHICLES,Number of Records,OBJECTID,OLD_DRIVER,OLD_PEDESTRIAN,OTHERINJURY,PASSENGERVEHICLE,PASSENGER,PEDESTRIAN,PED_CYCLIST_13_18,PED_CYCLIST_5_12,PILLION,POLICE_ATTEND,PUBLICVEHICLE,REGION_NAME,REGION_NAME_ALL,RMA,RMA_ALL,ROAD_GEOMETRY,RUN_OFFROAD,SERIOUSINJURY,SEVERITY,SPEED_ZONE,SRNS,SRNS_ALL,STAT_DIV_NAME,TOTAL_PERSONS,UNKNOWN,UNLICENCSED,YOUNG_DRIVER
2/1/18,T20180000125,12.40.00,Collision with vehicle,No,No,0,Monday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,1,0,No,1,-38.36376,MORNINGTON PENINSULA,MORNINGTON PENINSULA,Day,144.87579,3,0,0,Non-Intersection,3,3,1,3462834,0,0,1,3,1,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,50 km/hr,B,B,Metro,4,0,0,1
2/1/18,T20180000126,15.10.00,Collision with vehicle,No,No,0,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),TOWNS,TOWNS,2,0,3,0,No,4,-38.47522,SOUTH GIPPSLAND,SOUTH GIPPSLAND,Day,145.94229,1,0,0,Intersection,0,2,1,3462835,0,0,3,2,2,0,0,0,0,Yes,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Local Road,Local Road,Cross intersection,No,1,Serious injury accident,50 km/hr,,,Country,4,0,0,0
3/1/18,T20180000127,11.10.00,No collision and no object struck,No,No,0,Tuesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),SMALL_CITIES,SMALL_CITIES,0,0,0,0,No,1,-36.12961,WODONGA,WODONGA,Day,146.88748,1,1,1,Non-Intersection,0,1,1,3462836,0,0,1,0,0,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,60 km/hr,,,Country,1,0,0,0
2/1/18,T20180000135,15.25.00,Collision with a fixed object,No,No,0,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-38.15018,MOYNE,MOYNE,Day,141.9619,2,0,0,Non-Intersection,1,1,1,3462878,0,0,1,1,1,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Other,Arterial Other,Not at intersection,Yes,0,Other injury accident,100 km/hr,C,C,Country,2,0,0,0
3/1/18,T20180000136,10.30.00,Collision with vehicle,No,No,0,Wednesday,RIGHT NEAR (INTERSECTIONS ONLY),SMALL_CITIES,SMALL_CITIES,3,0,2,0,No,4,-38.16941,BAW BAW,BAW BAW,Day,145.93206,2,0,0,Non-Intersection,0,3,1,3462879,0,0,2,3,1,0,0,0,0,Yes,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Arterial Other,Arterial Other,Multiple intersection,No,2,Serious injury accident,60 km/hr,C,C,Country,4,0,0,0
3/1/18,T20180000143,11.47.00,Collision with vehicle,No,No,0,Wednesday,HEAD ON (NOT OVERTAKING),RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-37.02754,MANSFIELD,MANSFIELD,Day,145.87363,1,1,1,Non-Intersection,1,2,1,3462882,0,0,0,1,0,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,No,1,Serious injury accident,80 km/hr,B,B,Country,2,0,0,0
3/1/18,T20180000145,15.10.00,Collision with vehicle,No,No,0,Wednesday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,2,0,No,3,-38.10937,CASEY,CASEY,Day,145.2524,2,0,0,Intersection,1,2,1,3462883,0,0,3,2,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,70 km/hr,,,Metro,4,0,0,1
3/1/18,T20180000147,15.13.00,Collision with vehicle,No,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.79305,MELBOURNE,"YARRA,MELBOURNE",Day,144.97572,2,0,0,Intersection,2,2,1,3462884,0,0,0,2,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Highway,"Arterial Highway,Arterial Other",Cross intersection,No,1,Serious injury accident,60 km/hr,,,Metro,3,0,0,1
3/1/18,T20180000152,13.54.00,Collision with vehicle,No,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,1,0,1,0,No,2,-37.82511,YARRA,YARRA,Day,144.99284,1,1,1,Intersection,0,2,1,3462886,0,0,2,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,40 km/hr,,,Metro,2,0,0,0
3/1/18,T20180000153,16.50.00,Collision with vehicle,No,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,2,0,2,0,No,1,-38.51739,BASS COAST,BASS COAST,Day,145.31973,1,0,0,Non-Intersection,2,2,1,3462887,0,0,1,2,1,0,0,0,0,Yes,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,80 km/hr,B,B,Country,3,0,0,1
3/1/18,T20180000154,12.30.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,2,0,No,1,-38.03827,CASEY,CASEY,Day,145.33066,5,1,1,Non-Intersection,6,4,1,3462888,0,0,0,3,3,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Freeway,Freeway,Not at intersection,No,1,Serious injury accident,80 km/hr,M,M,Metro,7,0,0,1
3/1/18,T20180000155,14.45.00,Collision with vehicle,No,No,0,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-37.90571,MONASH,MONASH,Day,145.17974,4,0,0,Intersection,3,2,1,3462889,1,0,2,2,3,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,80 km/hr,,,Metro,5,0,0,0
3/1/18,T20180000157,17.15.00,Collision with vehicle,No,No,0,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,2,0,2,0,No,1,-37.60395,BALLARAT,BALLARAT,Day,143.83573,0,0,0,Intersection,1,2,1,3462930,1,0,1,2,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,60 km/hr,,,Country,2,0,0,0
3/1/18,T20180000159,15.35.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,0,0,Yes,1,-37.74755,MOONEE VALLEY,MOONEE VALLEY,Day,144.92507,1,0,0,Intersection,1,2,1,3462931,0,0,1,2,0,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,Not known,,,Metro,2,0,0,1
3/1/18,T20180000163,16.00.00,Collision with a fixed object,No,No,0,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.69981,BANYULE,BANYULE,Day,145.11374,0,0,0,Non-Intersection,0,1,1,3462933,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,Yes,0,Other injury accident,60 km/hr,,,Metro,1,0,0,0
3/1/18,T20180000170,06.20.00,Collision with vehicle,No,No,0,Wednesday,HEAD ON (NOT OVERTAKING),RURAL_VICTORIA,RURAL_VICTORIA,2,0,0,0,No,1,-37.85225,GOLDEN PLAINS,GOLDEN PLAINS,Day,143.89419,2,0,0,Non-Intersection,2,2,1,3462936,0,0,0,2,1,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Local Road,Local Road,Not at intersection,No,1,Serious injury accident,100 km/hr,,,Country,3,0,0,0
3/1/18,T20180000173,16.44.00,Collision with a fixed object,No,No,0,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.63695,HUME,HUME,Day,144.88882,0,0,0,Intersection,0,1,1,3462939,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,Yes,0,Other injury accident,50 km/hr,,,Metro,1,0,0,1
3/1/18,T20180000175,16.28.00,Collision with vehicle,No,No,0,Wednesday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,3,0,No,3,-37.77978,YARRA RANGES,YARRA RANGES,Day,145.3123,0,0,0,Intersection,1,2,1,3462940,0,0,3,2,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,70 km/hr,,,Metro,4,0,0,0
3/1/18,T20180000177,22.05.00,Collision with vehicle,Yes,No,0,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,2,0,No,2,-37.70703,HUME,HUME,Dark Street lights on,144.88589,0,0,0,Intersection,0,2,1,3462941,0,0,2,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,"Freeway,Arterial Other",Multiple intersection,No,0,Other injury accident,70 km/hr,M,M,Metro,2,0,0,0
4/1/18,T20180000180,03.00.00,Collision with a fixed object,Yes,No,0,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-34.24004,MILDURA,MILDURA,Dark No street lights,142.15543,1,0,0,Intersection,0,1,1,3462942,0,0,1,1,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Local Road,Local Road,Cross intersection,Yes,0,Other injury accident,80 km/hr,,,Country,1,0,0,1
4/1/18,T20180000182,05.45.00,Struck Pedestrian,Yes,No,0,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,1,0,0,No,1,-37.95104,BAYSIDE,BAYSIDE,Dark Street lights on,145.00274,2,0,0,Non-Intersection,1,1,1,3462983,1,0,0,1,0,1,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Fatal accident,60 km/hr,,,Metro,2,0,0,0
3/1/18,T20180000183,18.55.00,Collision with a fixed object,Yes,No,0,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-37.73963,MOORABOOL,MOORABOOL,Day,144.06606,1,0,0,Non-Intersection,0,1,1,3462984,0,0,1,1,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Local Road,Local Road,Not at intersection,Yes,0,Other injury accident,100 km/hr,,,Country,1,0,0,1
3/1/18,T20180000184,16.10.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.77616,BRIMBANK,BRIMBANK,Day,144.82039,1,0,0,Intersection,1,2,1,3462985,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,70 km/hr,,,Metro,2,0,0,0
4/1/18,T20180000187,08.26.00,Collision with vehicle,No,No,0,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-37.7287,MOONEE VALLEY,MOONEE VALLEY,Day,144.86978,1,0,0,Intersection,0,2,1,3462986,1,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,1,Serious injury accident,60 km/hr,,,Metro,2,0,0,0
4/1/18,T20180000188,05.25.00,Collision with vehicle,Yes,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,2,0,0,0,No,1,-37.09633,MANSFIELD,MANSFIELD,Dusk/Dawn,146.1323,4,0,0,Non-Intersection,3,2,1,3462987,0,0,1,2,2,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,100 km/hr,C,C,Country,4,0,1,1
4/1/18,T20180000197,11.30.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.75852,BRIMBANK,BRIMBANK,Day,144.82238,1,1,1,Non-Intersection,1,2,1,3462992,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,No,1,Serious injury accident,100 km/hr,M,M,Metro,2,0,0,0
3/1/18,T20180000208,18.30.00,Collision with a fixed object,Yes,No,0,Wednesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.887,GLEN EIRA,GLEN EIRA,Day,145.04628,1,0,0,Non-Intersection,0,1,1,3463035,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,Yes,0,Other injury accident,60 km/hr,,,Metro,1,0,0,0
4/1/18,T20180000210,11.26.00,Collision with vehicle,No,No,0,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),SMALL_CITIES,SMALL_CITIES,1,0,1,0,No,1,-37.57674,HUME,HUME,Day,144.69377,2,1,1,Intersection,2,2,1,3463036,0,0,1,1,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,60 km/hr,C,C,Metro,3,0,0,0
4/1/18,T20180000211,11.42.00,Collision with a fixed object,No,No,0,Wednesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,SMALL_CITIES,SMALL_CITIES,1,0,1,0,No,1,-36.37001,WANGARATTA,WANGARATTA,Day,146.31323,0,0,0,Non-Intersection,0,1,1,3463037,0,0,0,1,0,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Other,Arterial Other,T intersection,Yes,1,Serious injury accident,60 km/hr,C,C,Country,1,0,0,0
4/1/18,T20180000212,15.20.00,Collision with vehicle,No,No,0,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),RURAL_VICTORIA,RURAL_VICTORIA,2,0,2,0,No,2,-38.27914,LATROBE,LATROBE,Day,146.41346,0,0,0,Intersection,1,2,1,3463038,0,0,1,2,1,0,0,0,0,Yes,0,EASTERN REGION,"EASTERN REGION,EASTERN REGION",Arterial Other,Arterial Other,T intersection,No,1,Serious injury accident,100 km/hr,C,C,Country,3,0,0,0
3/1/18,T20180000217,19.00.00,Collision with vehicle,Yes,No,0,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),SMALL_CITIES,SMALL_CITIES,2,0,1,0,No,2,-34.18939,MILDURA,MILDURA,Day,142.15719,1,0,0,Intersection,0,2,1,3463041,1,0,2,2,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Arterial Highway,"Arterial Highway,Arterial Other",Cross intersection,No,0,Other injury accident,60 km/hr,A,"A,C",Country,2,0,0,0
4/1/18,T20180000219,07.46.00,Collision with vehicle,No,No,0,Thursday,HEAD ON (NOT OVERTAKING),RURAL_VICTORIA,RURAL_VICTORIA,2,1,0,0,No,2,-37.4225,HEPBURN,HEPBURN,Day,144.2866,2,0,0,Non-Intersection,0,2,1,3463043,0,0,1,1,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Fatal accident,60 km/hr,C,C,Country,2,0,0,1
4/1/18,T20180000221,17.40.00,Collision with vehicle,No,No,1,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.8657,PORT PHILLIP,PORT PHILLIP,Day,144.99403,1,0,0,Intersection,1,2,1,3463044,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,No,1,Serious injury accident,40 km/hr,,,Metro,2,0,0,0
4/1/18,T20180000222,15.30.00,Collision with vehicle,No,No,0,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.98361,DANDENONG,"KINGSTON,DANDENONG",Unk.,145.14591,1,0,0,Intersection,0,2,1,3463045,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,"Arterial Highway,Arterial Other",Not at intersection,Yes,1,Serious injury accident,80 km/hr,,,Metro,1,0,0,0
4/1/18,T20180000228,17.45.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,2,0,3,0,No,1,-38.18188,GEELONG,GEELONG,Day,144.34794,1,0,0,Non-Intersection,3,2,1,3463047,0,0,1,2,2,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,60 km/hr,A,A,Country,4,0,0,0
4/1/18,T20180000229,14.38.00,Vehicle overturned (no collision),No,No,0,Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.94043,DANDENONG,DANDENONG,Day,145.18893,2,1,1,Intersection,1,2,1,3463087,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
4/1/18,T20180000236,20.04.00,No collision and no object struck,Yes,No,0,Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),RURAL_VICTORIA,RURAL_VICTORIA,0,0,0,0,No,1,-37.81146,YARRA RANGES,YARRA RANGES,Day,145.46704,1,1,1,Intersection,0,1,1,3463089,0,0,0,0,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,1,Serious injury accident,80 km/hr,C,C,Metro,1,0,0,0
4/1/18,T20180000238,19.40.00,Collision with vehicle,Yes,Yes,0,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.85288,PORT PHILLIP,PORT PHILLIP,Day,144.96227,2,0,0,Intersection,1,2,1,3463091,0,0,1,1,0,0,0,0,0,Yes,1,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,1,1,0
4/1/18,T20180000242,18.05.00,Collision with a fixed object,Yes,No,0,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.87476,WYNDHAM,WYNDHAM,Day,144.694,0,0,0,Non-Intersection,0,1,1,3463092,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,Yes,0,Other injury accident,50 km/hr,,,Metro,1,0,0,1
5/1/18,T20180000256,02.36.00,Vehicle overturned (no collision),Yes,No,0,Friday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),MELB_URBAN,MELB_URBAN,1,0,0,0,No,3,-37.72539,MELTON,MELTON,Dark Street lights on,144.76283,2,0,0,Non-Intersection,0,1,1,3463094,0,0,3,1,2,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,60 km/hr,,,Metro,3,0,0,1
5/1/18,T20180000262,05.30.00,Collision with a fixed object,Yes,No,0,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,1,1,0,Yes,3,-37.60696,WHITTLESEA,WHITTLESEA,Dusk/Dawn,145.04522,2,0,0,Non-Intersection,0,1,1,3463098,0,0,0,1,2,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,Yes,2,Fatal accident,50 km/hr,,,Metro,3,0,0,0
5/1/18,T20180000263,11.00.00,Collision with vehicle,No,No,0,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.86809,GLEN EIRA,GLEN EIRA,Day,145.02096,1,1,1,Intersection,1,2,1,3463099,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Cross intersection,No,1,Serious injury accident,50 km/hr,,,Metro,2,0,0,0
13/2/18,T20180002785,07.30.00,Collision with vehicle,No,No,0,Monday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.76886,MORELAND,MORELAND,Dusk/Dawn,144.96182,1,0,0,Intersection,1,2,1,3463935,0,0,1,2,0,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
13/2/18,T20180002791,16.00.00,Collision with vehicle,No,No,0,Tuesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,3,0,1,0,No,1,-37.66322,HUME,HUME,Day,144.95461,2,0,0,Intersection,2,3,1,3463938,0,0,1,3,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,80 km/hr,,,Metro,3,0,0,1
13/2/18,T20180002793,17.30.00,Struck Pedestrian,No,No,0,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,SMALL_CITIES,SMALL_CITIES,1,0,1,0,No,1,-36.37499,SHEPPARTON,SHEPPARTON,Day,145.40058,1,0,0,Non-Intersection,1,1,1,3463940,0,0,1,1,0,1,1,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,60 km/hr,A,A,Country,2,0,0,1
13/2/18,T20180002797,18.30.00,Collision with a fixed object,Yes,Yes,0,Tuesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-37.62728,PYRENEES,PYRENEES,Day,143.63187,1,0,0,Non-Intersection,0,1,1,3463942,0,0,0,0,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Local Road,Local Road,Not at intersection,Yes,1,Serious injury accident,50 km/hr,,,Country,1,0,0,0
13/2/18,T20180002799,19.10.00,Collision with vehicle,Yes,No,0,Tuesday,HEAD ON (NOT OVERTAKING),RURAL_VICTORIA,RURAL_VICTORIA,2,0,3,0,No,1,-37.75171,MELTON,MELTON,Day,144.704,2,0,0,Non-Intersection,4,2,1,3463943,0,0,0,2,3,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,1,Serious injury accident,70 km/hr,C,C,Metro,5,0,1,1
13/2/18,T20180002803,21.20.00,Collision with a fixed object,Yes,No,0,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-38.17309,MORNINGTON PENINSULA,MORNINGTON PENINSULA,Dark No street lights,145.09835,1,0,0,Non-Intersection,0,1,1,3463944,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,Yes,0,Other injury accident,80 km/hr,,,Metro,1,0,0,1
13/2/18,T20180002804,16.21.00,Collision with vehicle,No,No,0,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),RURAL_VICTORIA,RURAL_VICTORIA,2,0,3,0,No,2,-38.3157,MOYNE,MOYNE,Day,142.40041,0,0,0,Intersection,1,2,1,3463945,0,0,0,2,1,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,2,Serious injury accident,100 km/hr,C,C,Country,3,0,0,1
19/2/18,T20180003223,17.00.00,Collision with vehicle,No,No,1,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.78514,BRIMBANK,BRIMBANK,Day,144.79997,1,0,0,Intersection,1,2,1,3463948,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
